PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRICE,TOTAL_ORDERS,TOTAL_QUANTITY_SOLD,GROSS_REVENUE,NET_REVENUE,REFUND_AMOUNT,AVG_SELLING_PRICE
PROD000380,DEEP WORK,BOOKS,SELF-HELP,CAL NEWPORT / PIATKUS,449.0,454,2738,3543825.55,3384426.27,159399.28,1294.31
PROD000316,HAND WASH LIQUID 250ML,BEAUTY,BATH & BODY,SAVLON,99.0,634,3934,1075971.87,953797.9800000001,122173.89,273.51
PROD000890,COLOR TAB DIVIDERS 8-TAB,STATIONERY,FILES & FOLDERS,AVERY,199.0,799,2555,1462835.62,1389550.7300000002,73284.89,572.54
PROD000600,LS2 FF320 STREAM FULL FACE,AUTOMOTIVE,HELMETS,LS2,7499.0,650,939,20391163.21,18487375.43,1903787.78,21715.83
PROD000442,CLIMALITE TRAINING TOP,SPORTS,ATHLETIC WEAR,ADIDAS,2499.0,733,1691,11975085.47,10931177.33,1043908.14,7081.66
PROD000291,SAUVAGE EDT 100ML,BEAUTY,FRAGRANCE,DIOR,8500.0,502,725,17788092.1,16605861.05,1182231.05,24535.3
PROD000792,ANTI-COLIC BOTTLE 150ML,BABY,FEEDING ESSENTIALS,DR. BROWN'S,1299.0,400,679,2524880.64,2198840.99,326039.65,3718.53
PROD000790,BABY GIRL FROCK 3-PACK,BABY,CLOTHING,HOPSCOTCH,999.0,880,1751,5073221.07,4633818.11,439402.96,2897.33
PROD000772,NAPPY RASH CREAM 50G,BABY,BATH & SKIN CARE,HIMALAYA,199.0,916,5945,3381083.77,3049026.74,332057.03,568.73
PROD000051,"OLED C3 65""",ELECTRONICS,TV,LG,189990.0,508,734,387744096.37,328437600.83,59306495.54,528261.71
PROD001210,XBOX LIVE GOLD 12 MONTHS,GAMING,GAME CODES,MICROSOFT,4499.0,632,1373,17119996.27,14537529.99,2582466.28,12469.04
PROD000266,RETINOL NIGHT SERUM,BEAUTY,SKINCARE,OLAY,1299.0,889,2594,9689496.53,8618579.36,1070917.17,3735.35
PROD000875,OIL PAINT SET 12 COLORS,STATIONERY,ART SUPPLIES,GAMBLIN,3499.0,752,1849,17779418.53,16613482.81,1165935.72,9615.69
PROD000035,MOMENTUM 4 WIRELESS,ELECTRONICS,HEADPHONES,SENNHEISER,26990.0,348,503,37284089.74,31532864.270000003,5751225.47,74123.44
PROD000494,SCIENCE EXPERIMENT KIT 50-IN-1,TOYS,EDUCATIONAL,THAMES & KOSMOS,2999.0,466,746,6438059.02,5840080.899999999,597978.12,8630.11
PROD001232,PEDESTAL CABINET 3-DRAWER,OFFICE SUPPLIES,STORAGE CABINETS,FEATHERLITE,6999.0,456,659,12625938.88,11427958.120000001,1197980.76,19159.24
PROD001128,ALESIS NITRO MAX MESH E-KIT,MUSIC & INSTRUMENTS,DRUMS,ALESIS,49999.0,560,809,110800093.42,98738804.71000001,12061288.71,136959.32
PROD000726,MENSTRUAL CUP MEDIUM,HEALTH,PERSONAL HYGIENE,SIRONA,599.0,578,2820,4792845.91,4241063.79,551782.12,1699.59
PROD000678,PEAS GREEN FROZEN 500G,GROCERIES,FROZEN FOOD,ITC,99.0,1081,8753,2443453.92,2076632.38,366821.54,279.16
PROD000511,RAVENSBURGER 500PC CITY SKYLINE,TOYS,PUZZLES,RAVENSBURGER,1499.0,392,1028,4313049.62,3732264.2,580785.42,4195.57
PROD000627,GINGER 200G,GROCERIES,VEGETABLES,24 MANTRA ORGANIC,29.0,1659,8852,745179.0,669947.24,75231.76,84.18
PROD000675,EDAMAME 400G,GROCERIES,FROZEN FOOD,VEEBA,199.0,954,7049,3975638.43,3610891.24,364747.19,564.0
PROD000626,CAPSICUM MIXED 3 COLORS,GROCERIES,VEGETABLES,FRESHO,69.0,1233,9328,1776461.23,1581075.95,195385.28,190.44
PROD000031,WH-1000XM5,ELECTRONICS,HEADPHONES,SONY,29990.0,538,777,64171534.73,49940910.45999999,14230624.27,82588.85
PROD000926,SILVER KADA BRACELET MEN,JEWELLERY,SILVER,MALABAR GOLD,4999.0,449,963,13496834.17,12389521.8,1107312.37,14015.4
PROD000746,RICE CARROT MASH 100G POUCH,BABY,BABY FOOD,HIPP ORGANIC,299.0,933,3709,3128568.68,2773629.9000000004,354938.78,843.51
PROD000559,CAR COVER WATERPROOF SILVER,AUTOMOTIVE,CAR ACCESSORIES,COVERCRAFT,2499.0,538,1432,9985293.19,8857147.799999999,1128145.39,6972.97
PROD000883,ACCORDION FILE 13-POCKET,STATIONERY,FILES & FOLDERS,SMEAD,499.0,833,4005,5596560.32,5288066.65,308493.67,1397.39
PROD001060,CARRY-ON TUMI ALPHA 3,BAGS & LUGGAGE,TROLLEYS,TUMI,79000.0,408,589,132035503.29,120393137.81,11642365.48,224168.94
PROD000175,THERMAL VEST,CLOTHING,INNERWEAR,LUX INFERNO,449.0,921,4175,5319038.79,4760064.5,558974.29,1274.02
PROD000019,GIGABYTE AORUS 15,ELECTRONICS,LAPTOP,GIGABYTE,119990.0,341,493,165875309.3,134686374.65,31188934.65,336461.07
PROD000937,ADJUSTABLE STACK RINGS SET 7,JEWELLERY,FASHION JEWELLERY,SHAYA,999.0,417,725,2089902.46,1875748.03,214154.43,2882.62
PROD000654,SOURDOUGH LOAF 450G,GROCERIES,BAKERY,THE BAKER'S DOZEN,249.0,1047,3340,2345961.28,2054030.67,291930.61,702.38
PROD000784,BABY SLEEPING BAG 1 TOG,BABY,CLOTHING,GROBAG,1999.0,781,1661,9326878.95,8394726.319999998,932152.63,5615.22
PROD001200,LENOVO EXPLORER MIXED REALITY,GAMING,VR DEVICES,LENOVO,19999.0,451,784,45097687.74,39380246.7,5717441.04,57522.56
PROD000568,CRASH GUARD TUBULAR,AUTOMOTIVE,MOTORBIKE ACCESSORIES,SAIGA,2999.0,435,1082,8897000.22,7998064.36,898935.86,8222.74
PROD001062,SATCHEL BAG SUEDE,BAGS & LUGGAGE,HANDBAGS,BAGGIT,2499.0,659,1674,11829035.96,10714242.48,1114793.48,7066.33
PROD000785,COTTON JHABLA PACK OF 5,BABY,CLOTHING,MEE MEE,599.0,839,1975,3351758.96,2901032.08,450726.88,1697.09
PROD000839,PET PROBIOTIC POWDER 60G,PETS,HEALTHCARE,FORTIFLORA,799.0,745,3503,7793847.41,7099672.4,694175.01,2224.91
PROD000134,FLOATERS OUTDOOR,CLOTHING,FOOTWEAR,WOODLAND,3499.0,749,1082,10740452.96,8910106.38,1830346.58,9926.48
PROD000460,BOXING GLOVES 12OZ,SPORTS,SPORTS EQUIPMENT,EVERLAST,2499.0,680,1999,14074295.11,12604809.0,1469486.11,7040.67
PROD001049,JANSPORT BIG STUDENT 34L,BAGS & LUGGAGE,BACKPACKS,JANSPORT,5499.0,344,497,7772231.83,6695168.86,1077062.97,15638.29
PROD000268,CLAY FACE MASK KAOLIN,BEAUTY,SKINCARE,INNISFREE,799.0,824,3270,7265233.46,6635416.86,629816.6,2221.78
PROD000834,EAR CLEANER SOLUTION 118ML,PETS,HEALTHCARE,VIRBAC EPI-OTIC,599.0,965,2131,3690976.17,3268360.7199999997,422615.45,1732.04
PROD000885,EXPANDING FILE WALLET,STATIONERY,FILES & FOLDERS,DURABLE,399.0,692,2421,2732708.6,2561101.21,171607.39,1128.75
PROD001085,"HARD SHELL CASE 14"" ASUS",BAGS & LUGGAGE,LAPTOP BAGS,INATECK,1999.0,431,700,4039343.61,3447712.2399999998,591631.37,5770.49
PROD000170,REVERSIBLE JACKET,CLOTHING,WINTER WEAR,JACK & JONES,3999.0,498,719,8275068.88,6952712.07,1322356.81,11509.14
PROD000160,CHANDERI DUPATTA,CLOTHING,ETHNIC WEAR,FABINDIA,1299.0,855,2672,9622221.89,8016916.220000001,1605305.67,3601.13
PROD000362,MAUS COMPLETE EDITION,BOOKS,COMICS,ART SPIEGELMAN / PENGUIN,1799.0,805,2565,12621286.09,12005421.29,615864.8,4920.58
PROD000721,ORAL-B ELECTRIC TOOTHBRUSH,HEALTH,PERSONAL HYGIENE,ORAL-B,2499.0,438,1152,8198079.84,6999941.279999999,1198138.56,7116.39
PROD000438,SKIPPING ROPE DIGITAL COUNTER,SPORTS,INDOOR,NIVIA,499.0,914,2757,3788811.3,3336262.63,452548.67,1374.25
PROD000469,CYCLING JERSEY SHORT SLEEVE,SPORTS,CYCLING,PROVIZ,2499.0,758,1457,10209189.66,8902831.35,1306358.31,7006.99
PROD000833,PET CALCIUM SUPPLEMENT 150G,PETS,HEALTHCARE,VETNEX,399.0,736,3311,3763734.24,3228018.8600000003,535715.38,1136.74
PROD001117,ALESIS RECITAL 88-KEY SEMI-WEIGHTED,MUSIC & INSTRUMENTS,KEYBOARDS,ALESIS,16999.0,371,536,25749516.25,22482300.68,3267215.57,48040.14
PROD000577,OIL FILTER WRENCH,AUTOMOTIVE,TOOLS,GEDORE,799.0,894,3587,8118455.87,7336941.97,781513.9,2263.3
PROD000254,WARDROBE ORGANIZER SET,HOME,HOME STORAGE,IKEA,1299.0,575,1746,6482092.13,5751289.29,730802.84,3712.54
PROD000156,NEHRU JACKET BROCADE,CLOTHING,ETHNIC WEAR,MANYAVAR,3499.0,468,679,6530462.13,4460652338.93,1074165.61,9617.76
